species,concentration_index,endemicity_index
Pogonatum subfuscatum,0.020833333333333332,0.0
Pogonatum urnigerum,0.10416666666666667,1.5607104090414063
Pogostemon amaranthoides,0.020833333333333332,0.0
Pogostemon auricularius,0.08333333333333333,1.3862943611198906
Pogostemon benghalensis,0.1875,1.705036987256301
Pogostemon cablin,0.0625,1.0397207708399179
Pogostemon cruciatus,0.041666666666666664,0.6931471805599453
Pogostemon deccanensis,0.08333333333333333,1.0007739183724453
Pogostemon elsholtzioides,0.041666666666666664,0.6931471805599453
Pogostemon gardneri,0.020833333333333332,0.0
Pogostemon glaber,0.0625,1.0397207708399179
Pogostemon heyneanus,0.041666666666666664,0.6931471805599453
Pogostemon jaitapurensis,0.020833333333333332,0.0
Pogostemon mollis,0.020833333333333332,0.0
Pogostemon myosuroides,0.020833333333333332,0.0
Pogostemon paludosus,0.020833333333333332,0.0
Pogostemon paniculatus,0.0625,1.0397207708399179
Pogostemon parviflorus,0.10416666666666667,1.4941751382893083
Pogostemon plectranthoides,0.125,1.5941666991180168
Pogostemon pubescens,0.0625,0.9502705392332347
Pogostemon purpurascens,0.10416666666666667,1.4716248562948295
Pogostemon quadrifolius,0.041666666666666664,0.5004024235381879
Pogostemon speciosus,0.041666666666666664,0.6931471805599453
Pogostemon stellatus,0.08333333333333333,1.2730283365896256
Pogostemon strigosus,0.020833333333333332,0.0
Pogostemon travancoricus,0.020833333333333332,0.0
Pogostemon vestitus,0.041666666666666664,0.6931471805599453
Pogostemon wightii,0.0625,1.0397207708399179
Pohlia ampullacea,0.020833333333333332,0.0
Pohlia camptotrachela,0.020833333333333332,0.0
Pohlia cruda,0.08333333333333333,1.3862943611198906
Pohlia elongata,0.125,1.6094379124341003
Pohlia flexuosa,0.08333333333333333,1.277034259466139
Pohlia melanodon,0.020833333333333332,0.0
Pohlia nutans,0.020833333333333332,0.0
Pohlia proligera,0.020833333333333332,0.0
Pohlia rigescens,0.020833333333333332,0.0
Pohlia stewartii,0.020833333333333332,0.0
Pohlia wahlenbergii,0.041666666666666664,0.6365141682948128
Poikilospermum lanceolatum,0.020833333333333332,0.0
Poikilospermum naucleiflorum,0.020833333333333332,0.0
Poikilospermum suaveolens,0.020833333333333332,0.0
Polemonium caeruleum,0.0625,1.0346012329101812
Polhillides velutina,0.22916666666666666,2.2221131973723405
Pollia hasskarlii,0.041666666666666664,0.6931471805599453
Pollia pentasperma,0.041666666666666664,0.6931471805599453
Pollia secundiflora,0.125,1.7351264569629226
Pollia subumbellata,0.0625,1.0986122886681096
Pollia thyrsiflora,0.020833333333333332,0.0
Polyalthia angustifolia,0.020833333333333332,0.0
Polyalthia evecta,0.020833333333333332,0.0
Polyalthia fragrans,0.08333333333333333,1.0796588096178126
Polyalthia longifolia,0.5625,2.327743379436926
Polyalthia simiarum,0.020833333333333332,0.0
Polyalthia suberosa,0.22916666666666666,2.1000423264328374
Polycarpaea aurea,0.041666666666666664,0.6931471805599453
Polycarpaea corymbosa,0.3333333333333333,2.4174737089703875
Polycarpaea palakkadensis,0.020833333333333332,0.0
Polycarpaea spicata,0.041666666666666664,0.5689366502767854
Polycarpon prostratum,0.08333333333333333,1.3321790402101223
Polycarpon tetraphyllum,0.125,1.4548671092662881
Polygala abyssinica,0.041666666666666664,0.6365141682948128
Polygala arillata,0.16666666666666666,1.462358899376203
Polygala arvensis,0.20833333333333334,1.9466722012149666
Polygala caudata,0.020833333333333332,0.0
Polygala crotalarioides,0.020833333333333332,0.0
Polygala elegans,0.08333333333333333,1.3862943611198906
Polygala erioptera,0.2708333333333333,1.846429783556032
Polygala furcata,0.020833333333333332,0.34657359027997264
Polygala glaucoides,0.14583333333333334,1.9061547465398496
Polygala globulifera,0.020833333333333332,0.0
Polygala glomerata,0.16666666666666666,1.3385495298532222
Polygala japonica,0.020833333333333332,0.0
Polygala javana,0.10416666666666667,1.3667110520552042
Polygala karensium,0.020833333333333332,0.0
Polygala persicariifolia,0.0625,0.9502705392332347
Polygala rosmarinifolia,0.08333333333333333,1.3321790402101223
Polygala sibirica,0.10416666666666667,1.5047882836811908
Polygala tatarinowii,0.041666666666666664,0.6931471805599453
Polygala tricholopha,0.041666666666666664,0.7324081924454064
Polygala wightiana,0.020833333333333332,0.0
Polygonatum cathcartii,0.020833333333333332,0.0
Polygonatum cirrhifolium,0.08333333333333333,1.3862943611198906
Polygonatum geminiflorum,0.020833333333333332,0.0
Polygonatum hookeri,0.041666666666666664,0.44959319288605887
Polygonatum multiflorum,0.041666666666666664,0.6931471805599453
Polygonatum oppositifolium,0.041666666666666664,0.6365141682948128
Polygonatum punctatum,0.041666666666666664,0.6931471805599453
Polygonatum sibiricum,0.020833333333333332,0.0
Polygonatum singalilense,0.020833333333333332,0.0
Polygonatum verticillatum,0.20833333333333334,2.059306028129147
Polygonatum wardii,0.020833333333333332,0.0
Polygonum arenastrum,0.041666666666666664,0.410116318288409
Polygonum aviculare,0.10416666666666667,1.125702061115239
Polygonum chiloensis,0.020833333333333332,0.0
Polygonum cognatum,0.0625,0.6271086767661943
Polygonum effusum,0.020833333333333332,0.0
Polygonum molliiforme,0.0625,0.4372646565700974
Polygonum orientale,0.020833333333333332,0.0
Polygonum paronychioides,0.0625,0.6134329015590849
Polygonum plebeium,0.4583333333333333,2.8142683354066533
Polygonum polycnemoides,0.0625,0.6323694730330398
Polygonum recumbens,0.0625,1.0397207708399179
Polygonum rottboellioides,0.08333333333333333,0.67098546769983
Polygonum runcinatum,0.041666666666666664,0.6931471805599453
Polygonum sphaerocephalum,0.041666666666666664,0.6931471805599453
Polyosma fragrans,0.020833333333333332,0.0
Polyosma wallichii,0.020833333333333332,0.0
Polyphlebium pyxidiferum,0.020833333333333332,0.0
Polypleurum munnarense,0.020833333333333332,0.0
Polypleurum wallichii,0.08333333333333333,1.1163670752893367
Polypodium khasyanum,0.020833333333333332,0.0
Polypogon fugax,0.08333333333333333,1.3208883431493221
Polypogon interruptus,0.020833333333333332,0.0
Polypogon monspeliensis,0.20833333333333334,1.7434407822776847
Polypogon viridis,0.10416666666666667,1.5498260458782016
Polyscias acuminata,0.041666666666666664,0.6931471805599453
Polyscias balfouriana,0.0625,1.0986122886681096
Polyscias fruticosa,0.125,1.554919742248183
Polyscias guilfoylei,0.041666666666666664,0.6931471805599453
Polyscias scutellaria,0.10416666666666667,1.5607104090414063
Polyspora axillaris,0.041666666666666664,0.6931471805599453
Polyspora obtusa,0.08333333333333333,1.0683800429953458
Polystachya concreta,0.0625,1.0397207708399179
Polystichum aculeatum,0.14583333333333334,1.668173971997397
Polystichum alpinum,0.020833333333333332,0.0
Polystichum anomalum,0.0625,0.9502705392332347
Polystichum atkinsonii,0.020833333333333332,0.0
Polystichum balansae,0.020833333333333332,0.0
Polystichum biaristatum,0.020833333333333332,0.0
Polystichum discretum,0.041666666666666664,0.6931471805599453
Polystichum duthiei,0.020833333333333332,0.0
Polystichum harpophyllum,0.0625,1.0397207708399179
Polystichum hookerianum,0.08333333333333333,1.2554823251787535
Polystichum lachenense,0.041666666666666664,0.6931471805599453
Polystichum lentum,0.10416666666666667,1.5607104090414063
Polystichum luctuosum,0.020833333333333332,0.0
Polystichum manmeiense,0.020833333333333332,0.0
Polystichum meeboldii,0.020833333333333332,0.0
Polystichum moluccense,0.020833333333333332,0.0
Polystichum mucronifolium,0.020833333333333332,0.0
Polystichum munitum,0.020833333333333332,0.0
Polystichum neolobatum,0.020833333333333332,0.0
Polystichum nepalense,0.041666666666666664,0.6931471805599453
Polystichum obliquum,0.041666666666666664,0.6365141682948128
Polystichum piceopaleaceum,0.020833333333333332,0.0
Polystichum prescottianum,0.08333333333333333,1.3321790402101223
Polystichum punctiferum,0.020833333333333332,0.0
Polystichum semifertile,0.020833333333333332,0.0
Polystichum shensiense,0.041666666666666664,0.6931471805599453
Polystichum sinense,0.08333333333333333,1.3862943611198906
Polystichum squarrosum,0.10416666666666667,1.5229550675313182
Polystichum stimulans,0.020833333333333332,0.0
Polystichum subinerme,0.020833333333333332,0.0
Polystichum thomsonii,0.041666666666666664,0.6931471805599453
Polystichum yunnanense,0.020833333333333332,0.0
Polytoca gigantea,0.20833333333333334,2.055586143763578
Polytoca wallichiana,0.020833333333333332,0.0
Polytrias indica,0.20833333333333334,2.1370241818595517
Polytrichastrum alpinum,0.020833333333333332,0.0
Polytrichum densifolium,0.020833333333333332,0.0
Polytrichum juniperinum,0.041666666666666664,0.6931471805599453
Polytrichum torquatum,0.020833333333333332,0.0
Polytrichum xanthopilum,0.020833333333333332,0.0
Pomatocalpa armigerum,0.020833333333333332,0.0
Pomatocalpa maculosum,0.020833333333333332,0.34657359027997264
Pomatocalpa spicatum,0.041666666666666664,0.7324081924454064
Pometia pinnata,0.08333333333333333,1.0271923119300765
Pommereulla cornucopiae,0.041666666666666664,0.6365141682948128
Pongamia glabra,0.020833333333333332,0.0
Pongamia pinnata,0.6041666666666666,2.585145559097177
Pontederia crassipes,0.6041666666666666,2.4227799640679084
Pontederia hastata,0.20833333333333334,2.163765337763846
Pontederia korsakowii,0.020833333333333332,0.0
Pontederia vaginalis,0.4791666666666667,2.4756744267563926
Popowia beddomeana,0.020833333333333332,0.0
Populus alba,0.041666666666666664,0.6730116670092565
Populus balsamifera,0.020833333333333332,0.0
Populus ciliata,0.14583333333333334,1.456290924509257
Populus deltoides,0.08333333333333333,1.3321790402101223
Populus euphratica,0.041666666666666664,0.30463609734923813
Populus nigra,0.0625,0.5065320776156101
Populus pamirica,0.020833333333333332,0.0
Populus tremuloides,0.020833333333333332,0.0
Porana racemosa,0.041666666666666664,0.6931471805599453
Porana volubilis,0.10416666666666667,1.6094379124341005
Poranopsis discifera,0.020833333333333332,0.0
Poranopsis paniculata,0.20833333333333334,2.2110688711446103
Porella acutifolia,0.041666666666666664,0.5623351446188083
Porella caespitans,0.041666666666666664,0.6931471805599453
Porella campylophylla,0.14583333333333334,1.8343719702816235
Porella chinensis,0.08333333333333333,1.3296613488547582
Porella densifolia,0.08333333333333333,1.1490596969706202
Porella gracillima,0.020833333333333332,0.0
Porella japonica,0.0625,1.0986122886681096
Porella madagascariensis,0.020833333333333332,0.0
Porella oblongifolia,0.020833333333333332,0.0
Porella obtusata,0.041666666666666664,0.5623351446188083
Porella perrottetiana,0.041666666666666664,0.5623351446188083
Porella plumosa,0.0625,1.0986122886681096
Porella vernicosa,0.020833333333333332,0.0
Porolithon onkodes,0.0,0.0
Porpax albiflora,0.020833333333333332,0.0
Porpax braccata,0.10416666666666667,1.3180952614124806
Porpax exilis,0.041666666666666664,0.410116318288409
Porpax fibuliformis,0.020833333333333332,0.0
Porpax filiformis,0.14583333333333334,1.4632785300418247
Porpax jerdoniana,0.10416666666666667,1.3586683872031122
Porpax meirax,0.020833333333333332,0.0
Porpax microchilos,0.041666666666666664,0.5982695885852573
Porpax nana,0.041666666666666664,0.6365141682948128
Porpax parviflorum,0.041666666666666664,0.6365141682948128
Porpax pusilla,0.0625,0.8675632284814612
Porpax reticosa,0.0,0.0
Porpax reticulata,0.08333333333333333,0.8133957628823274
Porphyridium purpureum,0.020833333333333332,0.0
Portieria hornemannii,0.020833333333333332,0.34657359027997264
Portlandia grandiflora,0.020833333333333332,0.0
Portulaca grandiflora,0.5208333333333334,2.7321054060384564
Portulaca oleracea,0.6458333333333334,2.8653683635464775
Portulaca pilosa,0.375,2.5107019801141814
Portulaca quadrifida,0.3333333333333333,2.5059228756148046
Portulaca suffruticosa,0.020833333333333332,0.0
Portulaca tuberosa,0.08333333333333333,1.3862943611198906
Portulaca umbraticola,0.5416666666666666,2.722462703749689
Portulaca wightiana,0.041666666666666664,0.6931471805599453
Portulacaria afra,0.041666666666666664,0.6931471805599453
Potamogeton alpinus,0.020833333333333332,0.0
Potamogeton berchtoldii,0.020833333333333332,0.0
Potamogeton crispus,0.20833333333333334,2.1390858946957136
Potamogeton distinctus,0.020833333333333332,0.0
Potamogeton gramineus,0.041666666666666664,0.6931471805599453
Potamogeton lucens,0.08333333333333333,1.2424533248940002
Potamogeton natans,0.0625,1.0549201679861442
Potamogeton nodosus,0.1875,2.0544691314656287
Potamogeton octandrus,0.020833333333333332,0.0
Potamogeton orientalis,0.020833333333333332,0.0
Potamogeton perfoliatus,0.0625,0.8018185525433372
Potamogeton pusillus,0.041666666666666664,0.6365141682948128
Potamogeton wrightii,0.020833333333333332,0.0
Potamogeton yamagataensis,0.020833333333333332,0.0
Potentilla agrimonioides,0.020833333333333332,0.17851484105136778
Potentilla anachoretica,0.0,0.0
Potentilla aphanes,0.020833333333333332,0.0
Potentilla argentea,0.020833333333333332,0.34657359027997264
Potentilla argyrophylla,0.1875,1.623586861236947
Potentilla articulata,0.020833333333333332,0.34657359027997264
Potentilla aurea,0.020833333333333332,0.0
Potentilla biflora,0.08333333333333333,1.3100308429120275
Potentilla blanda,0.020833333333333332,0.0
Potentilla bryoides,0.020833333333333332,0.0
Potentilla cathaclines,0.10416666666666667,1.032177855334429
Potentilla collettiana,0.020833333333333332,0.0
Potentilla coriandrifolia,0.041666666666666664,0.6931471805599453
Potentilla crantzii,0.020833333333333332,0.0
Potentilla curviseta,0.08333333333333333,1.2745297743817863
Potentilla desertorum,0.08333333333333333,1.0735428464085233
Potentilla doubjonneana,0.041666666666666664,0.7324081924454064
Potentilla eriocarpa,0.08333333333333333,1.234244945579329
Potentilla evestita,0.020833333333333332,0.0
Potentilla forrestii,0.020833333333333332,0.0
Potentilla fragarioides,0.020833333333333332,0.0
Potentilla freyniana,0.0,0.0
Potentilla fulgens,0.041666666666666664,0.6931471805599453
Potentilla griffithii,0.020833333333333332,0.3662040962227032
Potentilla grisea,0.0625,1.0397207708399179
Potentilla heynei,0.020833333333333332,0.2703100720721096
Potentilla hololeuca,0.0,0.0
Potentilla inclinata,0.020833333333333332,0.0
Potentilla indica,0.3541666666666667,2.296233484069393
Potentilla karakoramica,0.0,0.0
Potentilla kashmirica,0.0,0.0
Potentilla lancinata,0.020833333333333332,0.0
Potentilla lindleyi,0.020833333333333332,0.0
Potentilla monanthes,0.10416666666666667,1.407531740719315
Potentilla multifida,0.0625,0.4385170321101475
Potentilla nepalensis,0.14583333333333334,1.62816093317153
Potentilla ornithopoda,0.020833333333333332,0.0
Potentilla pamirica,0.0625,0.46127160851111737
Potentilla parvifolia,0.0,0.0
Potentilla polyphylla,0.041666666666666664,0.6931471805599453
Potentilla purpurea,0.08333333333333333,1.1898021754631074
Potentilla reptans,0.041666666666666664,0.518324476023054
Potentilla saundersiana,0.041666666666666664,0.410116318288409
Potentilla sikkimensis,0.041666666666666664,0.6931471805599453
Potentilla sinonivea,0.041666666666666664,0.6365141682948128
Potentilla spodiochlora,0.0,0.0
Potentilla stolonifera,0.08333333333333333,1.2875503299472804
Potentilla sundaica,0.10416666666666667,1.2025814466013978
Potentilla supina,0.08333333333333333,1.0271923119300765
Potentilla tetrandra,0.041666666666666664,0.6534181947937018
Potentilla togashii,0.020833333333333332,0.0
Potentilla turczaninowiana,0.0625,1.0986122886681096
Potentilla virgata,0.020833333333333332,0.0
Potentilla wallichiana,0.125,1.297295830625819
Poterium diandrum,0.020833333333333332,0.34657359027997264
Poterium filiforme,0.0,0.0
Poterium sanguisorba,0.020833333333333332,0.0
Pothos armatus,0.020833333333333332,0.0
Pothos chinensis,0.125,0.7028684397001089
Pothos crassipedunculatus,0.020833333333333332,0.0
Pothos longipes,0.020833333333333332,0.0
Pothos scandens,0.25,2.01941010682229
Pothos thomsonianus,0.041666666666666664,0.6931471805599453
Pothos wallichii,0.020833333333333332,0.0
Pottia alpicola,0.020833333333333332,0.0
Pottsia laxiflora,0.020833333333333332,0.0
Pourthiaea salicifolia,0.020833333333333332,0.0
Pouteria campechiana,0.08333333333333333,1.0888999753452235
Pouzolzia calophylla,0.08333333333333333,1.3862943611198906
Pouzolzia indica,0.020833333333333332,0.0
Pouzolzia rugulosa,0.08333333333333333,1.2424533248940002
Pouzolzia sanguinea,0.08333333333333333,1.3862943611198906
Pouzolzia zeylanica,0.375,2.1074576492064705
Praecereus euchlorus,0.020833333333333332,0.0
Prangos pabularia,0.041666666666666664,0.6365141682948128
Prasanthus suecicus,0.0,0.0
Prasoxylon alliaceum,0.041666666666666664,0.6931471805599453
Prasoxylon excelsum,0.020833333333333332,0.0
Praxelis clematidea,0.020833333333333332,0.0
Premna barbata,0.020833333333333332,0.0
Premna coriacea,0.10416666666666667,1.3862943611198906
Premna corymbosa,0.041666666666666664,0.5689366502767854
Premna esculenta,0.020833333333333332,0.0
Premna glaberrima,0.041666666666666664,0.6730116670092565
Premna interrupta,0.0625,1.0397207708399179
Premna mollissima,0.10416666666666667,1.4750763110546947
Premna paucinervis,0.020833333333333332,0.0
Premna punduana,0.020833333333333332,0.0
Premna racemosa,0.041666666666666664,0.6931471805599453
Premna serratifolia,0.2916666666666667,1.57854698493124
Premna tomentosa,0.14583333333333334,1.5600040073151407
Prestonia quinquangularis,0.020833333333333332,0.0
Primula agleniana,0.020833333333333332,0.0
Primula atrodentata,0.041666666666666664,0.6931471805599453
Primula bracteosa,0.041666666666666664,0.6365141682948128
Primula calderiana,0.041666666666666664,0.6359194408637213
Primula calthifolia,0.020833333333333332,0.0
Primula capitata,0.041666666666666664,0.597767614399572
Primula clarkei,0.020833333333333332,0.0
Primula clutterbuckii,0.020833333333333332,0.0
Primula concholoba,0.020833333333333332,0.0
Primula concinna,0.041666666666666664,0.6931471805599453
Primula cooperi,0.020833333333333332,0.0
Primula denticulata,0.20833333333333334,1.8444229195885637
Primula dickieana,0.0625,0.858641466045819
Primula drummondiana,0.020833333333333332,0.0
Primula duthieana,0.020833333333333332,0.0
Primula elliptica,0.125,1.6762349391347304
Primula erosa,0.020833333333333332,0.0
Primula filipes,0.020833333333333332,0.0
Primula firmipes,0.020833333333333332,0.0
Primula gambeliana,0.020833333333333332,0.0
Primula geraniifolia,0.041666666666666664,0.6931471805599453
Primula glabra,0.041666666666666664,0.6365141682948128
Primula glomerata,0.020833333333333332,0.0
Primula hirsuta,0.020833333333333332,0.0
Primula kingii,0.020833333333333332,0.0
Primula klattii,0.020833333333333332,0.0
Primula lacerata,0.020833333333333332,0.0
Primula listeri,0.020833333333333332,0.0
Primula macrophylla,0.10416666666666667,1.1838707532086021
Primula malacoides,0.10416666666666667,1.5465986860485126
Primula minutissima,0.041666666666666664,0.6693279632926454
Primula mishmiensis,0.020833333333333332,0.0
Primula mollis,0.020833333333333332,0.0
Primula munroi,0.08333333333333333,1.308605387253449
Primula muscoides,0.020833333333333332,0.3662040962227032
Primula nana,0.0625,0.639031859650177
Primula normaniana,0.020833333333333332,0.0
Primula nutans,0.020833333333333332,0.0
Primula obliqua,0.020833333333333332,0.0
Primula obtusifolia,0.020833333333333332,0.0
Primula occlusa,0.020833333333333332,0.0
Primula pamirica,0.041666666666666664,0.3627498938104635
Primula petiolaris,0.041666666666666664,0.6931471805599453
Primula polonensis,0.020833333333333332,0.0
Primula prenantha,0.041666666666666664,0.6931471805599453
Primula primulina,0.0625,0.7324081924454064
Primula prolifera,0.020833333333333332,0.0
Primula reidii,0.0625,0.9502705392332347
Primula reptans,0.08333333333333333,1.2798542258336676
Primula reticulata,0.020833333333333332,0.0
Primula rosea,0.08333333333333333,1.3548850530060135
Primula rotundifolia,0.041666666666666664,0.6931471805599453
Primula sapphirina,0.041666666666666664,0.6283829567464145
Primula scapigera,0.020833333333333332,0.0
Primula schlagintweitiana,0.020833333333333332,0.0
Primula septemloba,0.0,0.0
Primula sessilis,0.041666666666666664,0.6931471805599453
Primula sikkimensis,0.041666666666666664,0.3779885681857877
Primula soldanelloides,0.020833333333333332,0.0
Primula spathulifolia,0.0,0.0
Primula strumosa,0.020833333333333332,0.0
Primula stuartii,0.0625,1.0397207708399179
Primula tanneri,0.0,0.0
Primula tenuiloba,0.020833333333333332,0.3662040962227032
Primula tibetica,0.020833333333333332,0.3662040962227032
Primula vaginata,0.020833333333333332,0.0
Primula vulgaris,0.041666666666666664,0.6931471805599453
Primula waltonii,0.020833333333333332,0.0
Prinsepia utilis,0.1875,1.7902187329853898
Prioria pinnata,0.125,1.537006190516461
Prismatomeris tetrandra,0.020833333333333332,0.0
Pristimera arnottiana,0.0625,1.0114042647073518
Pritchardia pacifica,0.041666666666666664,0.6365141682948128
Priva cordifolia,0.0625,0.9556998911125343
Procris crenata,0.16666666666666666,1.9085352816435597
Procris frutescens,0.020833333333333332,0.0
Procris pedunculata,0.041666666666666664,0.6931471805599453
Procris repens,0.020833333333333332,0.0
Prosopis chilensis,0.10416666666666667,1.3862943611198906
Prosopis cineraria,0.2916666666666667,2.041228200150287
Prosopis glandulosa,0.020833333333333332,0.0
Prosopis juliflora,0.375,2.2044455712124815
Protium serratum,0.020833333333333332,0.0
Prototheca wickerhamii,0.0,0.0
Prototheca zopfii,0.020833333333333332,0.0
Prumnopitys taxifolia,0.020833333333333332,0.0
Prunella vulgaris,0.2708333333333333,2.042551143205812
Prunus americana,0.020833333333333332,0.0
Prunus amygdalus,0.08333333333333333,0.9404479886553263
Prunus arborea,0.020833333333333332,0.34657359027997264
Prunus armeniaca,0.20833333333333334,1.6426290238134067
Prunus avium,0.08333333333333333,1.2424533248940002
Prunus bracteopadus,0.0,0.0
Prunus buergeriana,0.041666666666666664,0.6931471805599453
Prunus campanulata,0.020833333333333332,0.0
Prunus cerasifera,0.0625,0.8486855577264172
Prunus cerasoides,0.25,2.060566135214316
Prunus cerasus,0.041666666666666664,0.6365141682948128
Prunus ceylanica,0.10416666666666667,1.2605945569653891
Prunus cornuta,0.0625,0.875754778550331
Prunus domestica,0.22916666666666666,1.9153213767981976
Prunus gongshanensis,0.020833333333333332,0.0
Prunus grisea,0.10416666666666667,1.2868726303980165
Prunus hargraonensis,0.0,0.0
Prunus himalayana,0.041666666666666664,0.6931471805599453
Prunus jacquemontii,0.041666666666666664,0.6283829567464145
Prunus jenkinsii,0.020833333333333332,0.34657359027997264
Prunus laurocerasus,0.020833333333333332,0.0
Prunus maritima,0.020833333333333332,0.0
Prunus napaulensis,0.0625,1.0397207708399179
Prunus padus,0.0625,1.0986122886681096
Prunus persica,0.4375,2.6252901661745307
Prunus phaeosticta,0.041666666666666664,0.7324081924454064
Prunus pygeoides,0.0,0.0
Prunus rufa,0.0625,0.9438267466893242
Prunus serrulata,0.041666666666666664,0.6931471805599453
Prunus tomentosa,0.020833333333333332,0.34657359027997264
Prunus undulata,0.041666666666666664,0.6931471805599453
Psammogeton diffusum,0.020833333333333332,0.0
Psammogeton involucratum,0.14583333333333334,1.7118451352339121
Psammophiliella muralis,0.0625,1.0986122886681096
Pseudaidia speciosa,0.08333333333333333,0.9371558530657009
Pseudanomodon attenuatus,0.020833333333333332,0.0
Pseudanthistiria heteroclita,0.125,1.6417347121875212
Pseudanthistiria umbellata,0.041666666666666664,0.7324081924454064
Pseudarthria viscida,0.1875,1.9904785426238594
Pseudechinolaena polystachya,0.0625,1.0986122886681096
Pseudelephantopus spicatus,0.020833333333333332,0.0
Pseudephemerum nitidum,0.020833333333333332,0.0
Pseuderanthemum album,0.020833333333333332,0.10469603169456311
Pseuderanthemum bicolor,0.020833333333333332,0.0
Pseuderanthemum graciliflorum,0.020833333333333332,0.0
Pseuderanthemum latifolium,0.0625,1.0986122886681096
Pseuderanthemum laxiflorum,0.14583333333333334,1.818483163012365
Pseuderanthemum leptanthum,0.020833333333333332,0.2703100720721096
Pseuderanthemum maculatum,0.2916666666666667,2.1757245893087265
Pseuderanthemum malabaricum,0.0625,0.9556998911125343
Pseudobombax ellipticum,0.0625,0.8675632284814612
Pseudocaryopteris bicolor,0.08333333333333333,0.9830877585747855
Pseudocaryopteris foetida,0.041666666666666664,0.6931471805599453
Pseudochlorella pringsheimii,0.125,1.7478680974667573
Pseudochlorella pyrenoidosa,0.020833333333333332,0.0
Pseudochlorella signiensis,0.041666666666666664,0.6931471805599453
Pseudochorisodontium gymnostomum,0.041666666666666664,0.5623351446188083
Pseudococcomyxa simplex,0.020833333333333332,0.0
Pseudoconyza viscosa,0.10416666666666667,1.4941751382893085
Pseudocyclosorus canus,0.08333333333333333,1.3321790402101223
Pseudocyclosorus ochthodes,0.0625,1.0986122886681096
Pseudocyclosorus tylodes,0.041666666666666664,0.6365141682948128
Pseudodanthonia himalaica,0.020833333333333332,0.0
Pseudodichanthium serrafalcoides,0.0625,1.0549201679861442
Pseudodissochaeta assamica,0.041666666666666664,0.6931471805599453
Pseudognaphalium adnatum,0.10416666666666667,1.5229550675313182
Pseudognaphalium affine,0.22916666666666666,1.87453703188884
Pseudognaphalium hypoleucum,0.125,1.7045514452672972
Pseudogynoxys chenopodioides,0.020833333333333332,0.0
Pseudoheterocaryum rigidum,0.041666666666666664,0.6931471805599453
Pseudoheterocaryum subsessile,0.0,0.0
Pseudohygrohypnum perspicuum,0.020833333333333332,0.0
Pseudolappula sinaica,0.0,0.0
Pseudolepicolea trollii,0.041666666666666664,0.5623351446188083
Pseudoleskeopsis zippelii,0.041666666666666664,0.6931471805599453
Pseudolithothamnium album,0.020833333333333332,0.0
Pseudomertensia anjumiae,0.041666666666666664,0.6931471805599453
Pseudomussaenda flava,0.22916666666666666,2.067081812096445
Pseudoparaphysanthus submarginatus,0.020833333333333332,0.0
Pseudopediastrum boryanum,0.0,0.0
Pseudophegopteris aurita,0.020833333333333332,0.0
Pseudophegopteris hirtirachis,0.020833333333333332,0.0
Pseudophegopteris microstegia,0.020833333333333332,0.0
Pseudophegopteris pyrrhorachis,0.0625,1.0397207708399179
Pseudophegopteris rectangularis,0.10416666666666667,1.5607104090414063
Pseudopleuropus indicus,0.020833333333333332,0.0
Pseudopogonatherum contortum,0.041666666666666664,0.6931471805599453
Pseudopogonatherum quadrinerve,0.125,1.7917594692280547
Pseudopogonatherum trispicatum,0.22916666666666666,2.293118601486813
Pseudoraphis sordida,0.0625,1.0397207708399179
Pseudoraphis spinescens,0.0625,1.0114042647073518
Pseudoroegneria cognata,0.0625,0.5671097513886687
Pseudoroegneria stewartii,0.020833333333333332,0.0
Pseudosamanea guachapele,0.020833333333333332,0.0
Pseudoscourfieldia marina,0.0,0.0
Pseudosedum lievenii,0.020833333333333332,0.0
Pseudosorghum fasciculare,0.0625,1.0986122886681096
Pseudospiridentopsis horrida,0.020833333333333332,0.0
Pseudostellaria heterantha,0.0,0.0
Pseudostellaria himalaica,0.10416666666666667,1.3378606778364337
Pseudostellaria webbiana,0.08333333333333333,1.3296613488547582
Pseudostreblus indicus,0.020833333333333332,0.0
Pseudotaxiphyllum pohliicarpum,0.041666666666666664,0.5623351446188083
Pseudotrachypus convolvens,0.020833333333333332,0.0
Pseudotrachypus spiculatus,0.0625,1.0114042647073516
Pseudotrachypus stevensii,0.020833333333333332,0.0
Pseudoxytenanthera stocksii,0.020833333333333332,0.0
Pseuduvaria reticulata,0.020833333333333332,0.0
Psiadia viscosa,0.020833333333333332,0.0
Psidium cattleianum,0.0625,0.8675632284814612
Psidium guajava,0.6875,2.5764878033832486
Psidium guineense,0.041666666666666664,0.6931471805599453
Psilotrichum nudum,0.020833333333333332,0.0
Psilotum nudum,0.10416666666666667,1.5229550675313184
Psophocarpus tetragonolobus,0.25,2.3627273075413524
Psoralea pinnata,0.020833333333333332,0.0
Psychotria adenophylla,0.041666666666666664,0.6931471805599453
Psychotria anamallayana,0.041666666666666664,0.45056120886630463
Psychotria andamanica,0.020833333333333332,0.0
Psychotria asiatica,0.020833333333333332,0.0
Psychotria beddomei,0.0625,0.8675632284814612
Psychotria bisulcata,0.0625,1.0549201679861442
Psychotria calocarpa,0.041666666666666664,0.6931471805599453
Psychotria canarensis,0.041666666666666664,0.6730116670092565
Psychotria congesta,0.020833333333333332,0.0
Psychotria connata,0.0625,1.0114042647073518
