longitude,latitude
76.64986,9.03995
76.26446,10.73342
76.69764,8.82164
76.62748,8.87462
76.12765,10.3564
76.7848,9.9797
76.78372,9.9964
76.77693,9.98534
76.77693,9.98534
76.77693,9.98534
74.98424,12.50958
74.98424,12.50958
76.48041,10.58608
76.57499,9.38527
76.82311,8.66376
76.78372,9.9964
76.55702,10.17975
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.05285,8.34321
76.57499,9.38527
76.93665,8.63445
76.93665,8.63445
76.93665,8.63445
77.05357,8.36
76.93665,8.63445
76.93665,8.63445
76.93665,8.63445
76.37539,11.00229
77.11067,8.52064
76.84545,8.62765
76.38543,10.11831
76.93428,8.63092
76.93317,8.63798
75.34955,12.12619
75.34955,12.12619
77.05357,8.36
76.82311,8.66376
76.82311,8.66376
76.38543,10.11831
75.99912,11.40342
74.50785,15.83327
74.50785,15.83327
74.50785,15.83327
76.4904,10.60079
76.49968,10.79181
75.41476,11.86114
75.36876,11.8772
76.57853,9.39771
76.77693,9.98534
76.64986,9.03995
74.50833,15.83139
74.50833,15.83139
76.58799,9.15457
77.50083,12.92359
74.50785,15.83327
74.50785,15.83327
74.50785,15.83327
76.87978,9.20001
76.77693,9.98534
76.77693,9.98534
76.5905,9.15341
76.57853,9.39771
76.82311,8.66376
76.82311,8.66376
76.7994,9.97143
76.6298,9.02173
79.84874,12.02971
79.85569,12.01523
74.50785,15.83327
74.50785,15.83327
75.57842,11.62616
75.39448,11.87121
75.96549,10.92011
76.87276,9.20993
77.14852,9.18002
77.14852,9.18002
76.0181,11.00592
76.0181,11.00592
76.60207,8.8807
75.9659,10.92056
75.57842,11.62616
75.57842,11.62616
79.79864,11.93208
76.6391,12.32767
79.80532,11.93686
76.75862,8.75683
76.75808,8.78794
77.07249,8.47173
75.57842,11.62616
75.57842,11.62616
75.36643,11.87456
76.84545,8.62765
77.08523,8.50325
75.9659,10.92056
75.96249,10.90994
75.96249,10.90994
75.96249,10.90994
76.57499,9.38527
76.0181,11.00592
76.57853,9.39771
76.25224,10.19659
76.64474,8.83995
75.57842,11.62616
76.59808,9.1842
76.57499,9.38527
76.57853,9.39771
75.57842,11.62616
75.79325,11.55839
75.40785,11.86225
77.05357,8.36
77.05357,8.36
77.05357,8.36
76.65698,8.85315
77.05357,8.36
76.57853,9.39771
76.57499,9.38527
76.82311,8.66376
77.0676,8.34364
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.25224,10.19659
76.25224,10.19659
75.96549,10.92011
75.96549,10.92011
75.96549,10.92011
75.42894,11.82625
79.74417,11.80612
75.41705,11.8574
78.1825,11.72075
77.11067,8.52064
77.09674,8.53588
75.79581,11.55869
77.58082,8.46313
75.79581,11.55869
77.08523,8.50325
76.57853,9.39771
77.07255,8.45625
77.07849,8.45487
77.07249,8.47173
75.35572,12.04334
76.57853,9.39771
77.05285,8.34321
77.05285,8.34321
77.05357,8.36
77.05357,8.36
77.05285,8.34321
77.05357,8.36
75.32042,12.12504
76.84545,8.62765
76.38543,10.11831
76.57499,9.38527
75.98773,11.3988
77.08523,8.50325
77.08523,8.50325
76.38543,10.11831
76.38543,10.11831
76.38013,10.04701
76.76154,9.35095
74.85419,12.79633
75.04021,12.39249
76.7911,9.26104
76.87978,9.20001
75.35964,11.96842
76.57499,9.38527
76.25224,10.19659
75.46259,11.77818
75.47923,11.76802
76.57853,9.39771
76.57853,9.39771
76.0181,11.00592
76.0181,11.00592
75.17293,12.22547
84.52821,20.7461
76.48901,10.5717
75.89107,10.9657
76.0181,11.00592
76.87978,9.20001
76.57499,9.38527
76.52253,10.85061
76.52253,10.85061
75.36747,11.87428
75.98773,11.3988
75.45625,11.78452
77.07183,8.45974
77.07482,8.45922
76.57499,9.38527
76.69764,8.82164
76.80905,10.95124
76.80806,10.95098
76.87273,9.20987
76.80699,10.95143
76.80699,10.95143
76.80699,10.95143
76.8044,10.95131
76.8044,10.95131
77.62007,13.0411
76.82019,9.02478
77.56078,9.375
75.96543,10.92018
75.43411,11.82141
77.52999,9.46561
75.06007,12.46238
76.80212,10.96006
75.49704,11.80975
77.55527,9.45492
77.53037,9.46667
76.01569,11.03436
77.5309,9.46627
74.98691,12.49974
78.51063,11.64786
88.35129,22.67356
76.0378,11.02919
75.17293,12.22547
75.43296,11.82123
88.34824,22.67842
76.57853,9.39771
75.00674,12.45414
76.26446,10.73342
76.87978,9.20001
76.7359,9.15238
76.68157,9.08588
76.77693,9.98534
75.98526,10.92167
76.0181,11.00592
76.77693,9.98534
76.58247,9.1504
74.50833,15.83139
74.50833,15.83139
75.49744,11.80899
76.60099,9.17132
76.64257,9.05742
76.49968,10.79181
76.77693,9.98534
75.98773,11.3988
76.63958,9.02369
76.60168,9.17182
76.64184,9.0577
76.62754,8.87477
76.64784,8.86668
76.60099,9.17132
76.59083,9.15366
77.53037,9.46667
78.35244,17.45678
76.1199,11.12027
76.60573,9.04117
76.58161,9.02674
76.1199,11.12027
76.1199,11.12027
76.86179,9.20967
76.1199,11.12027
76.1199,11.12027
75.49704,11.80975
76.1199,11.12027
76.1199,11.12027
76.8757,9.19605
76.86771,9.19596
76.87582,9.20769
74.50833,15.83139
74.50785,15.83327
77.55105,9.45151
76.65035,9.01871
76.65086,9.03448
76.64916,9.03947
76.7719,8.94306
76.87273,9.20987
78.39979,13.92191
78.41167,13.95049
76.86762,9.19505
75.59275,11.5955
76.55494,9.18997
76.58321,9.16702
76.75862,8.75687
75.29055,11.99845
77.53037,9.46667
77.53022,9.46557
74.50833,15.83139
77.08523,8.50325
75.98773,11.3988
76.93428,8.63092
75.98773,11.3988
76.93665,8.63445
77.05357,8.36
76.84545,8.62765
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
77.09674,8.53588
77.08523,8.50325
77.05357,8.36
77.05357,8.36
77.05285,8.34321
77.05285,8.34321
77.04494,8.33861
76.57499,9.38527
77.05357,8.36
77.05357,8.36
79.12659,12.87131
75.98773,11.3988
75.98773,11.3988
77.05357,8.36
76.93669,8.6471
77.05357,8.36
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
77.05357,8.36
77.05357,8.36
77.58082,8.46313
77.09674,8.53588
77.11067,8.52064
77.08523,8.50325
76.57853,9.39771
77.05357,8.36
77.05285,8.34321
77.05285,8.34321
77.05285,8.34321
76.57853,9.39771
77.04494,8.33861
77.05357,8.36
76.57853,9.39771
77.08523,8.50325
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.57499,9.38527
75.98773,11.3988
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
77.05285,8.34321
77.09674,8.53588
77.05357,8.36
75.36797,12.02523
76.38543,10.11831
76.57853,9.39771
76.87978,9.20001
76.38543,10.11831
76.87978,9.20001
76.57499,9.38527
76.57853,9.39771
76.57499,9.38527
76.57853,9.39771
77.05357,8.36
77.05357,8.36
77.05357,8.36
77.09674,8.53588
77.58082,8.46313
77.08523,8.50325
77.11067,8.52064
75.64245,11.48129
75.98773,11.3988
77.08523,8.50325
77.08523,8.50325
77.07249,8.47173
75.37153,11.87306
75.27105,12.09591
77.05285,8.34321
76.20822,10.50224
75.64245,11.48129
76.21044,10.50256
77.09674,8.53588
77.09674,8.53588
76.84545,8.62765
76.20539,10.52599
75.38453,11.87474
76.78673,8.78184
79.79266,11.97119
79.79266,11.97119
76.81799,8.72388
76.87276,9.20993
76.7726,8.75197
76.79127,8.76291
79.79281,11.95005
75.9659,10.92056
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
79.7982,11.9326
76.0181,11.00592
75.96249,10.90994
76.57853,9.39771
77.08523,8.50325
75.17293,12.22547
76.82311,8.66376
77.08523,8.50325
77.08523,8.50325
75.57842,11.62616
76.0181,11.00592
75.32042,12.12504
75.57842,11.62616
75.89107,10.9657
76.51014,10.15859
74.84753,14.60793
74.50717,15.83225
74.50717,15.83225
76.66452,8.86642
76.7994,9.97143
76.63958,9.02369
76.63958,9.02369
76.63886,9.08807
76.63989,8.87106
76.65008,9.04173
76.6094,9.02766
76.65173,9.04541
76.1199,11.12027
76.1199,11.12027
76.1199,11.12027
76.1199,11.12027
76.1199,11.12027
76.1199,11.12027
77.53037,9.46667
77.53037,9.46667
76.87273,9.20987
76.87273,9.20987
74.50833,15.83139
74.50833,15.83139
74.50717,15.83225
74.50785,15.83327
77.55119,9.45121
75.9307,11.23162
75.36811,11.89733
76.87558,9.19612
77.47511,9.39965
78.55973,13.84615
76.37022,10.0194
75.58975,11.59173
75.59065,11.60479
76.55494,9.18997
76.77693,9.98534
76.7726,8.75197
77.53037,9.46667
76.64998,9.04092
75.37019,11.87432
74.50833,15.83139
74.50833,15.83139
77.07249,8.47173
77.08523,8.50325
77.09674,8.53588
77.09674,8.53588
77.11067,8.52064
77.58082,8.46313
77.07379,8.45697
76.0181,11.00592
76.57853,9.39771
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
76.71455,9.17122
75.76329,11.56291
76.82311,8.66376
76.38931,9.75484
75.90198,11.07438
76.43249,9.78032
75.32042,12.12504
76.57499,9.38527
76.57853,9.39771
77.58082,8.46313
77.08523,8.50325
77.07379,8.45697
76.0181,11.00592
77.07249,8.47173
76.57499,9.38527
77.36645,13.12332
75.40785,11.86225
75.17293,12.22547
76.33853,10.0343
76.01772,11.00543
75.92459,10.91675
76.0035,11.0016
75.92459,10.91675
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
77.11067,8.52064
77.09674,8.53588
76.87978,9.20001
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
77.05285,8.34321
77.05285,8.34321
76.38543,10.11831
76.57853,9.39771
75.35747,12.04259
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
75.34083,12.05488
75.35976,12.03625
75.35976,12.03625
76.84545,8.62765
75.98773,11.3988
77.58082,8.46313
77.08523,8.50325
77.11067,8.52064
77.08523,8.50325
76.93665,8.63445
75.37407,11.97996
77.12551,9.15751
77.12551,9.15751
76.75861,8.81222
76.57853,9.39771
75.4288,11.82663
77.09674,8.53588
77.09674,8.53588
76.75243,8.80497
77.09674,8.53588
75.37702,11.87453
75.36886,11.87401
76.57853,9.39771
76.57853,9.39771
76.0181,11.00592
75.49703,11.80741
76.51425,9.23933
75.06007,12.46238
77.09674,8.53588
76.25224,10.19659
76.48901,10.5717
76.64474,8.83995
75.57842,11.62616
75.57842,11.62616
76.87978,9.20001
76.57853,9.39771
76.52253,10.85061
76.52253,10.85061
75.57842,11.62616
76.82311,8.66376
75.89107,10.9657
75.46595,11.77449
77.04596,8.48743
77.07482,8.45922
75.36934,11.87725
76.84545,8.62765
76.57853,9.39771
77.05357,8.36
76.49968,10.79181
75.89107,10.9657
76.82019,9.02478
75.17293,12.22547
75.57842,11.62616
76.82311,8.66376
74.18225,14.82448
76.64999,8.8669
76.49968,10.79181
76.47029,9.27488
76.51014,10.57909
76.50039,10.57039
76.69764,8.82164
76.87978,9.20001
